room_index,room_dim,mic_region,z_slice,t60,source_position
556,"[10.76, 7.66, 3.04]","[[8.46, 9.46], [4.05, 5.05]]",1.75,0.48371780238864936,"[5.6635719203654755, 6.810960364812102, 2.300122267061317]"
557,"[10.49, 8.75, 2.86]","[[6.13, 7.13], [5.8, 6.8]]",1.87,0.4889788893296777,"[6.841218427542328, 6.8363720031155175, 1.4401704811004805]"
558,"[7.59, 11.08, 4.34]","[[2.22, 3.22], [6.61, 7.61]]",1.97,0.5261905291081046,"[1.5000721946566586, 2.161494736193691, 0.7133027780482737]"
559,"[9.87, 11.44, 2.56]","[[4.44, 5.44], [8.5, 9.5]]",1.24,0.4998556170340078,"[8.982803077735209, 8.450693578229714, 1.268535929578999]"
560,"[10.03, 7.64, 3.94]","[[4.4, 5.4], [2.17, 3.17]]",0.56,0.5047715334896374,"[9.079642663430741, 2.3769617814961923, 2.8353704206947823]"
561,"[8.94, 10.04, 4.27]","[[3.03, 4.03], [4.64, 5.64]]",1.68,0.531709767723785,"[1.3170779632886782, 0.6537940976385718, 2.977806772850784]"
562,"[9.16, 9.23, 3.85]","[[6.16, 7.16], [1.39, 2.39]]",2.4,0.5132650550925884,"[3.626940498298299, 2.9898429996941376, 2.1325144272297614]"
563,"[7.21, 11.28, 3.49]","[[4.45, 5.45], [3.85, 4.85]]",0.53,0.49779814574474246,"[5.399679075704506, 7.390872610740891, 2.0246502625074445]"
564,"[6.59, 9.47, 4.23]","[[2.69, 3.69], [2.04, 3.04]]",1.91,0.4896096978528047,"[1.9170989693410523, 4.668350030140851, 1.0165078090041406]"
565,"[9.75, 10.96, 2.88]","[[4.16, 5.16], [6.36, 7.36]]",1.01,0.5069339909775907,"[2.5648386023000125, 3.7828282380688547, 1.1706429296633423]"
566,"[8.85, 8.67, 3.65]","[[7.06, 8.06], [4.1, 5.1]]",0.71,0.4962863604839327,"[5.534395566154498, 3.137657417613444, 1.3661295389787134]"
567,"[10.63, 6.39, 4.43]","[[0.63, 1.63], [0.56, 1.56]]",1.94,0.5043938407152393,"[1.4942898593153857, 1.7423599602551714, 3.1508005449996936]"
568,"[9.46, 10.37, 4.21]","[[2.45, 3.45], [7.75, 8.75]]",3.36,0.5401475170428905,"[1.6387429239278368, 3.403238667921753, 0.7543967953503925]"
569,"[9.34, 9.87, 3.13]","[[1.53, 2.53], [3.52, 4.52]]",0.91,0.4996541752760064,"[7.074951671486649, 3.1901453744503843, 1.5543576435627136]"
570,"[7.01, 11.72, 3.4]","[[4.24, 5.24], [2.41, 3.41]]",0.56,0.49599238213965624,"[6.435911286073681, 8.044219928948099, 1.8754886370820356]"
571,"[9.61, 9.01, 3.72]","[[5.5, 6.5], [0.92, 1.92]]",2.46,0.5120776908176715,"[3.381709578656915, 2.1020975426032904, 2.764752247715604]"
572,"[8.78, 10.66, 3.48]","[[1.78, 2.78], [6.8, 7.8]]",2.44,0.5133360507812417,"[3.9225578350656285, 10.034333946740729, 2.2301239976991694]"
573,"[7.14, 10.64, 3.66]","[[2.11, 3.11], [5.83, 6.83]]",2.89,0.49547144053369974,"[5.100598156087053, 3.4083158879790636, 1.1296514096147277]"
574,"[11.38, 9.26, 2.73]","[[6.19, 7.19], [7.43, 8.43]]",0.5,0.4993181329032531,"[4.212015497336367, 5.628849142441119, 1.9410067864850413]"
575,"[10.73, 10.1, 3.71]","[[1.46, 2.46], [3.44, 4.44]]",2.61,0.5371167013945463,"[4.5976734527896355, 9.018793151115366, 0.7907296220829798]"
576,"[9.05, 9.04, 4.25]","[[3.23, 4.23], [3.06, 4.06]]",0.53,0.5207135443300284,"[7.177617315090621, 5.025177460018518, 3.168527902757787]"
577,"[10.21, 10.56, 4.08]","[[2.64, 3.64], [4.44, 5.44]]",3.51,0.5472709540773918,"[8.862364281727784, 8.90039851465682, 2.5781528666736473]"
578,"[10.48, 8.93, 2.76]","[[7.6, 8.6], [2.9, 3.9]]",0.75,0.4871516741363827,"[8.508756283183917, 2.767402664503798, 1.9487010807184528]"
579,"[7.27, 9.83, 3.86]","[[4.58, 5.58], [5.48, 6.48]]",0.71,0.49457556067436137,"[3.3158724503002097, 2.968672381540051, 1.484838800133701]"
580,"[11.57, 6.42, 3.99]","[[8.88, 9.88], [0.98, 1.98]]",0.61,0.5026787335039112,"[4.825388629688143, 0.6965290016465369, 2.5901281760057513]"
581,"[11.5, 9.72, 3.22]","[[4.7, 5.7], [6.54, 7.54]]",1.03,0.5246171940136864,"[6.051854859004383, 3.0809028977237984, 1.894549030578048]"
582,"[11.56, 9.78, 4.03]","[[6.27, 7.27], [7.15, 8.15]]",2.01,0.5512364511034374,"[2.5550784076714717, 9.001350229107937, 1.8657804791544124]"
583,"[9.57, 10.81, 4.02]","[[0.57, 1.57], [8.32, 9.32]]",2.18,0.5409305580518022,"[6.817130989480301, 2.000637742492396, 2.8366323178017936]"
584,"[9.17, 11.18, 3.51]","[[7.64, 8.64], [9.15, 10.15]]",2.99,0.524590746478425,"[5.018757274591988, 3.5626159967812754, 2.147294848717984]"
585,"[9.25, 11.11, 3.09]","[[6.94, 7.94], [2.0, 3.0]]",1.52,0.5104717104872311,"[0.5238897996385947, 3.5209692710414, 1.1655153932820363]"
586,"[10.35, 11.52, 3.69]","[[8.29, 9.29], [8.53, 9.53]]",0.59,0.5472889907101893,"[0.745507832157761, 9.419915584805121, 1.6399108377502207]"
587,"[10.22, 10.05, 4.0]","[[1.44, 2.44], [6.41, 7.41]]",2.56,0.5395560067096227,"[0.8915927907430413, 2.879235229024824, 1.440431561895457]"
588,"[10.54, 10.46, 3.31]","[[1.33, 2.33], [5.58, 6.58]]",2.61,0.5261720751877105,"[8.457393494236314, 5.3947393132483565, 1.7986149797321425]"
589,"[10.0, 8.04, 3.36]","[[2.57, 3.57], [2.05, 3.05]]",2.75,0.4922147847959568,"[8.223489171846955, 1.1638486022473171, 2.2097329058145956]"
590,"[10.63, 6.81, 3.51]","[[7.26, 8.26], [1.6, 2.6]]",1.45,0.48529674815449564,"[9.235981747391001, 0.6942951210048728, 1.9541933111278884]"
591,"[7.18, 11.81, 3.64]","[[1.33, 2.33], [3.66, 4.66]]",2.69,0.5072636886312665,"[4.517284523834227, 4.917664902802858, 1.9816150944738276]"
592,"[9.49, 8.15, 3.98]","[[3.72, 4.72], [5.38, 6.38]]",0.51,0.5069597922426489,"[1.0340472766907065, 7.346674781441945, 1.4791360831434992]"
593,"[10.46, 11.19, 3.33]","[[7.65, 8.65], [0.52, 1.52]]",2.59,0.5336095611871406,"[8.78229926797564, 6.125052193692727, 1.6012278380991174]"
594,"[11.4, 6.39, 3.71]","[[2.42, 3.42], [3.31, 4.31]]",2.06,0.4922627009685788,"[2.0052305934358037, 4.545543730956046, 1.5644932684543507]"
595,"[6.51, 8.68, 4.43]","[[3.48, 4.48], [5.93, 6.93]]",3.54,0.48361115439161584,"[0.8314209907338648, 2.643537531588713, 1.184415390350294]"
596,"[10.87, 8.02, 3.19]","[[3.73, 4.73], [2.03, 3.03]]",2.64,0.4954905948111862,"[3.111413943277318, 1.094934994087227, 2.1546818391405216]"
597,"[8.26, 9.51, 3.48]","[[2.44, 3.44], [1.31, 2.31]]",0.8,0.49355235013313803,"[7.423745332019434, 4.042528109237014, 2.248382461610622]"
598,"[7.38, 11.78, 3.05]","[[4.03, 5.03], [6.79, 7.79]]",1.87,0.4901103878214367,"[2.467191140352465, 6.383999148429014, 2.5019969612387363]"
599,"[10.02, 10.19, 3.91]","[[3.73, 4.73], [8.6, 9.6]]",2.77,0.5363168523627152,"[8.698604618835638, 3.004570095046451, 2.6292764614912287]"
600,"[9.98, 11.38, 2.59]","[[7.68, 8.68], [9.72, 10.72]]",0.75,0.5018288675311956,"[0.5204781070511756, 3.7351073862021082, 1.1570046001190768]"
601,"[10.71, 6.23, 4.43]","[[5.6, 6.6], [2.51, 3.51]]",1.86,0.5023771233656648,"[5.796832290130559, 5.209619156847704, 3.577406698889064]"
602,"[9.98, 10.46, 2.53]","[[7.32, 8.32], [2.21, 3.21]]",2.0,0.4896635142185556,"[0.8697807159196991, 4.277321501071881, 0.560478058839729]"
603,"[7.67, 11.39, 3.97]","[[0.6, 1.6], [8.54, 9.54]]",2.5,0.5204284946457111,"[2.023332270635505, 8.305064406188107, 3.0530799104454696]"
604,"[7.92, 9.39, 4.33]","[[6.25, 7.25], [3.08, 4.08]]",3.15,0.5120484542543322,"[2.676411975391192, 8.366301170264538, 3.204405938049962]"
605,"[10.28, 6.31, 3.89]","[[7.35, 8.35], [3.54, 4.54]]",1.32,0.48451273955956575,"[2.200643386438795, 4.700713706504626, 1.2559446604179854]"
606,"[11.61, 6.33, 4.13]","[[9.68, 10.68], [4.76, 5.76]]",2.4,0.5053683551672058,"[0.6762311483254394, 1.0731223391163571, 0.9707032968245093]"
607,"[7.23, 10.08, 4.27]","[[2.29, 3.29], [3.12, 4.12]]",0.59,0.508186943151556,"[2.442495025332967, 1.3830303574296523, 2.8599897907758365]"
608,"[8.81, 11.03, 3.48]","[[7.06, 8.06], [4.78, 5.78]]",2.4,0.517573972847693,"[1.5661281008110446, 1.9116141248261171, 1.3091995371215912]"
609,"[8.5, 7.1, 4.37]","[[4.53, 5.53], [4.97, 5.97]]",2.88,0.48950126496498536,"[5.754742691803408, 5.843778030564856, 1.8224801175879497]"
610,"[7.22, 8.71, 4.46]","[[5.12, 6.12], [6.87, 7.87]]",0.93,0.49645145493525555,"[0.9298232241313563, 3.4351598433658888, 1.6236923844419384]"
611,"[11.36, 8.07, 2.86]","[[0.61, 1.61], [5.57, 6.57]]",1.22,0.4888406537987895,"[2.540066799406443, 5.937841873043452, 2.170145211439988]"
612,"[11.72, 8.88, 3.26]","[[1.25, 2.25], [1.84, 2.84]]",2.44,0.5179451261574392,"[8.452081645519895, 4.551549155799504, 1.9597426151589359]"
613,"[8.25, 9.87, 4.34]","[[3.48, 4.48], [1.12, 2.12]]",3.83,0.5225478159903388,"[3.0206380029908826, 1.3465581428932545, 3.1651946040768917]"
614,"[7.87, 10.19, 3.95]","[[3.22, 4.22], [8.35, 9.35]]",2.24,0.5101939631179073,"[7.317020083804674, 3.9557092213082115, 2.9665171538392436]"
615,"[9.73, 8.1, 4.02]","[[1.39, 2.39], [3.16, 4.16]]",1.72,0.5102142171801827,"[6.862141345683294, 5.063548683866273, 2.8444751497959433]"
616,"[11.57, 10.6, 2.86]","[[9.01, 10.01], [3.14, 4.14]]",1.18,0.5217013669098464,"[2.346854999307393, 4.201460579436627, 0.9077376339951213]"
617,"[6.73, 10.63, 4.2]","[[1.02, 2.02], [6.61, 7.61]]",2.59,0.5042273809777452,"[1.8643218460608981, 10.07341999021267, 1.6175110574677685]"
618,"[11.66, 7.37, 3.33]","[[3.53, 4.53], [3.22, 4.22]]",2.31,0.4987186706649753,"[4.479630584751481, 4.073353526891609, 0.9237779532068864]"
619,"[10.78, 10.7, 2.57]","[[2.13, 3.13], [3.09, 4.09]]",1.32,0.5027032720854783,"[5.426106885097372, 6.112687236608458, 0.9019619380343376]"
620,"[9.56, 10.39, 2.68]","[[8.0, 9.0], [3.22, 4.22]]",2.03,0.4905541408041372,"[7.313114078465262, 5.899661708906116, 0.8062445330961052]"
621,"[9.12, 8.11, 3.9]","[[4.01, 5.01], [5.86, 6.86]]",2.16,0.49962087788717857,"[2.011597528087055, 5.750593884994433, 1.055412427074429]"
622,"[10.51, 10.13, 2.52]","[[4.04, 5.04], [0.55, 1.55]]",0.99,0.4914393025642174,"[4.77931872407119, 2.456196727652257, 1.040410790584092]"
623,"[9.47, 11.72, 4.2]","[[5.23, 6.23], [2.53, 3.53]]",1.49,0.5538169890816439,"[3.609178624617017, 3.4447140953704274, 1.222384858249976]"
624,"[7.87, 11.39, 4.4]","[[2.69, 3.69], [4.63, 5.63]]",2.24,0.5349472945603316,"[1.0868719905052453, 7.967571275830046, 1.686580099143447]"
625,"[9.18, 7.47, 3.88]","[[7.62, 8.62], [4.17, 5.17]]",0.85,0.49049870223882064,"[1.3683490026688137, 4.525088249785322, 2.83792807294785]"
626,"[10.35, 9.79, 4.03]","[[5.08, 6.08], [1.72, 2.72]]",1.27,0.5388673028116678,"[1.1595242578483733, 6.8928109455703055, 3.4676958762735857]"
627,"[10.11, 8.08, 3.73]","[[5.23, 6.23], [2.98, 3.98]]",0.55,0.5058065505253115,"[3.740772595059574, 6.413485729451331, 0.779459695037001]"
628,"[11.71, 7.59, 3.32]","[[1.35, 2.35], [5.46, 6.46]]",0.88,0.5021835562146888,"[1.2267467232701468, 5.511246180117411, 1.9446782975817725]"
629,"[11.38, 7.19, 3.32]","[[1.05, 2.05], [4.9, 5.9]]",0.65,0.49284240139795255,"[7.177112229657366, 5.178315768984582, 0.9561724104124872]"
630,"[9.17, 8.43, 3.57]","[[2.01, 3.01], [3.86, 4.86]]",1.67,0.49462493286580866,"[7.801148185572987, 2.049015976915854, 2.944692646929718]"
631,"[9.73, 8.12, 4.11]","[[2.73, 3.73], [2.31, 3.31]]",3.22,0.5129927797602551,"[7.4123853857562, 3.3281469196196034, 1.808868127191546]"
632,"[6.79, 10.17, 3.79]","[[2.69, 3.69], [3.74, 4.74]]",1.45,0.48863578366454286,"[4.565508261220567, 0.9909732253727841, 2.283272389288716]"
633,"[11.78, 7.53, 3.71]","[[2.2, 3.2], [2.96, 3.96]]",1.49,0.5145016858293756,"[5.719996683425208, 5.250099416847814, 2.32377156108375]"
634,"[11.9, 7.59, 3.94]","[[3.15, 4.15], [1.95, 2.95]]",1.07,0.5233340893695322,"[0.9951225393238834, 4.030690421092571, 1.354130678652885]"
635,"[6.94, 11.18, 3.61]","[[1.71, 2.71], [6.2, 7.2]]",1.48,0.4963002037368385,"[5.576643658828756, 4.223794647838902, 1.8492945153543596]"
636,"[10.79, 11.51, 3.53]","[[1.06, 2.06], [6.86, 7.86]]",1.03,0.5468865831621366,"[2.1656827453674223, 2.8655714444287717, 3.00920145938674]"
637,"[11.67, 8.53, 3.44]","[[6.05, 7.05], [6.02, 7.02]]",1.93,0.51899036574395,"[3.6768046111419714, 4.988282798228237, 1.6897007607644339]"
638,"[6.31, 10.16, 4.5]","[[4.74, 5.74], [0.57, 1.57]]",1.36,0.4996352510515184,"[0.7614335193335273, 1.355182123720315, 3.4554599878546877]"
639,"[9.31, 11.36, 2.99]","[[7.54, 8.54], [0.85, 1.85]]",1.86,0.5099997921770008,"[2.1048811553991547, 7.6315516485418895, 0.9855090801284923]"
640,"[10.84, 7.72, 3.4]","[[7.21, 8.21], [5.19, 6.19]]",2.8,0.4980726298908934,"[2.016335594801048, 5.261974328833448, 0.5620837985696923]"
641,"[9.76, 11.55, 4.0]","[[7.5, 8.5], [1.28, 2.28]]",0.68,0.5500638662379326,"[3.5382293185724523, 2.3748440906245447, 0.7159355072814053]"
642,"[9.75, 9.84, 2.7]","[[2.22, 3.22], [1.92, 2.92]]",0.62,0.4874745043551051,"[1.3192278273438152, 2.249906805260803, 1.021995347997164]"
643,"[9.37, 9.24, 3.89]","[[6.41, 7.41], [3.09, 4.09]]",2.43,0.5171139024927341,"[8.362274322329144, 1.726048981772709, 1.0571348203977844]"
644,"[8.15, 10.12, 4.02]","[[0.7, 1.7], [0.82, 1.82]]",1.85,0.515346685325339,"[2.6418223173403237, 6.040300304902704, 1.9208817100929996]"
645,"[10.81, 10.81, 3.14]","[[2.34, 3.34], [7.53, 8.53]]",1.27,0.5267910693547573,"[3.613117098281372, 1.774886894364365, 1.7317664444450553]"
646,"[9.05, 9.99, 3.35]","[[7.39, 8.39], [0.82, 1.82]]",0.64,0.505127307361688,"[6.443697417003737, 3.5015882529160667, 0.9403460848678648]"
647,"[7.38, 11.79, 3.0]","[[0.56, 1.56], [1.78, 2.78]]",2.0,0.48833976962582626,"[6.159976268719519, 5.147298662038074, 0.6095025137946675]"
648,"[9.18, 10.92, 2.92]","[[5.15, 6.15], [2.65, 3.65]]",2.38,0.5012765244647786,"[1.7185462974991494, 5.813830105571729, 0.9030731803111931]"
649,"[9.41, 11.09, 2.95]","[[1.98, 2.98], [4.28, 5.28]]",0.9,0.5069692282441909,"[0.8837573771237663, 5.339137269145637, 1.0677412015913794]"
650,"[8.49, 8.49, 3.5]","[[4.63, 5.63], [6.28, 7.28]]",1.16,0.484489690457927,"[1.29514489923831, 1.3493643676387195, 2.0053695979273423]"
651,"[10.77, 7.55, 4.09]","[[7.14, 8.14], [5.78, 6.78]]",1.25,0.515690350362973,"[2.4142250522223017, 4.296365478508638, 2.1548173084468187]"
652,"[11.26, 7.45, 4.2]","[[7.64, 8.64], [2.91, 3.91]]",0.65,0.5222054279519953,"[3.3938222913896734, 2.8466059125024277, 1.3938856313035979]"
653,"[9.31, 8.57, 4.01]","[[1.19, 2.19], [1.17, 2.17]]",1.72,0.511319467636428,"[2.1599561639882143, 4.777011319355147, 1.4714130686331544]"
654,"[11.27, 8.18, 3.12]","[[1.06, 2.06], [5.41, 6.41]]",0.76,0.49929627157132683,"[10.613519825999608, 1.4946847085074229, 2.597907191779427]"
655,"[11.97, 10.46, 2.92]","[[2.25, 3.25], [7.09, 8.09]]",1.43,0.5263822584603819,"[7.177461723275266, 0.6030789010781998, 1.6888541936848902]"
656,"[9.07, 10.75, 3.5]","[[7.36, 8.36], [2.91, 3.91]]",2.78,0.5186017868721187,"[3.8369673647808495, 0.9237661007750491, 1.6434033870905118]"
657,"[9.28, 10.18, 3.94]","[[2.96, 3.96], [8.43, 9.43]]",2.01,0.5284059137717458,"[7.7652050918837645, 4.280391253001876, 1.7512106088691965]"
658,"[7.53, 9.8, 4.13]","[[5.83, 6.83], [2.63, 3.63]]",1.35,0.5058324869228951,"[2.140139036306561, 4.398719910107321, 3.002578131807689]"
659,"[8.45, 10.75, 3.4]","[[4.24, 5.24], [4.06, 5.06]]",1.18,0.5073334634633286,"[1.208296666202734, 7.852273485752532, 2.1938602334945534]"
660,"[11.6, 9.35, 4.37]","[[3.62, 4.62], [2.89, 3.89]]",3.04,0.5556952696381632,"[10.451942317349875, 4.964524244445316, 3.2149603625611727]"
661,"[9.67, 9.52, 3.11]","[[2.61, 3.61], [3.44, 4.44]]",2.0,0.4987741909885215,"[5.400134060883766, 7.596867433695424, 1.1423347044345336]"
662,"[8.28, 11.93, 2.94]","[[3.5, 4.5], [7.41, 8.41]]",1.1,0.5003847088255186,"[1.7448974540857782, 8.1643368556282, 1.6023196823065988]"
663,"[8.29, 9.65, 4.26]","[[0.67, 1.67], [1.71, 2.71]]",3.73,0.5184477751791641,"[6.460813724597374, 2.298630407019468, 1.2210036127567032]"
664,"[8.85, 11.78, 4.08]","[[3.12, 4.12], [7.0, 8.0]]",1.2,0.543474668302085,"[1.1563711886587331, 2.884967526580753, 3.200397834227143]"
665,"[10.82, 6.8, 3.53]","[[5.63, 6.63], [1.38, 2.38]]",0.69,0.4877728285047984,"[0.886721739025955, 3.7876371912764064, 1.218056800129495]"
666,"[11.14, 10.86, 3.42]","[[3.21, 4.21], [6.58, 7.58]]",2.11,0.540352691758135,"[8.683248925546499, 3.621288702990014, 2.699873645235429]"
667,"[11.97, 8.75, 3.22]","[[0.8, 1.8], [0.95, 1.95]]",1.07,0.5172690995323843,"[8.903393683729359, 4.504629854489995, 2.534560653219932]"
668,"[10.23, 11.67, 3.43]","[[6.56, 7.56], [0.84, 1.84]]",2.05,0.5391825585480782,"[4.060411151761343, 1.7035312980803798, 0.7077046162613739]"
669,"[9.92, 9.83, 3.84]","[[0.73, 1.73], [3.37, 4.37]]",1.29,0.5290830677319998,"[9.000298728600812, 3.2280922567942976, 1.833532302237169]"
670,"[10.14, 8.55, 4.32]","[[3.44, 4.44], [4.41, 5.41]]",0.72,0.5291068323005046,"[7.017316448564856, 6.298940594205855, 3.0077418777707843]"
671,"[11.24, 8.2, 4.26]","[[2.12, 3.12], [6.66, 7.66]]",2.37,0.5344373383070643,"[6.802407561086889, 3.768214035704585, 2.7819649972285143]"
672,"[10.1, 8.81, 3.53]","[[3.96, 4.96], [3.21, 4.21]]",1.83,0.5092387167714534,"[8.5793653078798, 6.0028492413694705, 2.074632053276416]"
673,"[11.96, 8.32, 4.39]","[[1.22, 2.22], [1.69, 2.69]]",2.67,0.5464829468081618,"[3.007526268815194, 2.7560167539096145, 3.4757350311079884]"
674,"[10.05, 8.18, 3.65]","[[3.15, 4.15], [4.7, 5.7]]",0.74,0.5040751797699194,"[5.580028026534072, 1.4445739198012264, 1.8178665030035244]"
675,"[7.76, 8.42, 3.93]","[[1.3, 2.3], [1.98, 2.98]]",1.03,0.4864872544146488,"[6.965494476126769, 6.908954047228524, 1.0559645682043115]"
676,"[8.72, 11.19, 3.94]","[[1.94, 2.94], [1.74, 2.74]]",2.1,0.5320591262544877,"[7.72569079628302, 5.848116725261674, 3.2169981191122825]"
677,"[11.7, 7.94, 2.85]","[[7.8, 8.8], [5.3, 6.3]]",0.56,0.4899413182872596,"[10.213484132740097, 6.4960491278346035, 1.0985983749151005]"
678,"[8.33, 9.84, 3.45]","[[2.2, 3.2], [6.09, 7.09]]",2.12,0.4973793906769649,"[2.934800042667965, 3.699514707315373, 2.86859844494509]"
679,"[8.86, 9.2, 3.53]","[[2.29, 3.29], [5.91, 6.91]]",1.26,0.4993390262013113,"[4.802678844831276, 3.880193215757382, 1.4484687498693387]"
680,"[10.1, 8.65, 4.39]","[[7.86, 8.86], [6.36, 7.36]]",2.95,0.5317885203872903,"[1.8288645454530763, 7.15296648349134, 3.8118531449931297]"
681,"[10.13, 9.43, 4.28]","[[2.8, 3.8], [3.9, 4.9]]",2.52,0.539006875848803,"[1.1007849845922077, 4.849943112320309, 2.6981471024629093]"
682,"[11.3, 9.32, 3.03]","[[5.95, 6.95], [2.1, 3.1]]",0.87,0.5110236159283236,"[8.844781637287412, 5.678958621738311, 0.9666092198058489]"
683,"[9.7, 9.55, 3.75]","[[4.75, 5.75], [7.92, 8.92]]",2.31,0.5206096571302046,"[2.989966209930534, 6.635787570590117, 3.0158774297469373]"
684,"[11.9, 6.95, 3.77]","[[2.86, 3.86], [4.46, 5.46]]",1.42,0.5084070102089937,"[5.328710899780482, 6.343785830485595, 2.0108743583561983]"
685,"[11.49, 10.34, 2.6]","[[6.87, 7.87], [2.81, 3.81]]",1.6,0.507351618008427,"[8.350910564454264, 6.7165978287757175, 1.751819439819493]"
686,"[7.53, 10.69, 4.35]","[[4.67, 5.67], [8.83, 9.83]]",1.26,0.5215081039746702,"[5.948517771600639, 4.722408746864632, 1.1330558650158877]"
687,"[11.21, 7.22, 4.14]","[[8.28, 9.28], [3.18, 4.18]]",1.77,0.5165372193342329,"[1.9001371619819514, 6.117549030214674, 1.2494790378142815]"
688,"[9.39, 6.8, 4.1]","[[3.5, 4.5], [4.47, 5.47]]",2.32,0.4886691740399415,"[8.505400041457403, 3.0816696379298816, 1.8759646687112896]"
689,"[10.16, 9.36, 2.65]","[[0.7, 1.7], [4.92, 5.92]]",0.95,0.48436801196193147,"[6.9877495504968135, 3.9075385966905003, 1.7896616712886648]"
690,"[8.39, 11.38, 4.21]","[[0.95, 1.95], [6.93, 7.93]]",2.29,0.5370884428680894,"[2.3549445679612684, 2.136942581322392, 0.8537963624867677]"
691,"[11.91, 8.78, 3.07]","[[7.81, 8.81], [5.74, 6.74]]",2.03,0.5117016097451773,"[1.388667974358604, 1.9054972397766918, 2.050686733920454]"
692,"[11.8, 8.29, 4.44]","[[5.1, 6.1], [5.78, 6.78]]",3.85,0.5458330720724649,"[7.784782623505981, 4.805358065286504, 2.1373485474668534]"
693,"[10.59, 10.54, 2.62]","[[7.76, 8.76], [5.78, 6.78]]",1.0,0.5011698441989771,"[8.880211209989495, 3.4943354818672177, 1.8416405748634355]"
694,"[11.94, 7.13, 3.8]","[[9.62, 10.62], [3.11, 4.11]]",1.43,0.5125681378481268,"[9.180687046812093, 4.268935048504206, 2.2270418272813663]"
695,"[11.38, 9.73, 4.17]","[[2.49, 3.49], [1.07, 2.07]]",0.7,0.5527417008983021,"[3.066010241380362, 8.35593276344148, 0.728650886992086]"
696,"[9.69, 11.37, 4.07]","[[1.48, 2.48], [9.48, 10.48]]",1.74,0.5494364492505672,"[4.669410643998516, 3.930838338325275, 3.147654690307348]"
697,"[9.2, 8.02, 4.22]","[[5.65, 6.65], [5.97, 6.97]]",3.54,0.508251408113762,"[7.538624819607818, 1.6693318695943031, 1.0744509433644711]"
698,"[9.62, 7.4, 4.37]","[[4.72, 5.72], [3.99, 4.99]]",3.37,0.5081509394721948,"[6.96724217839817, 3.690267730014029, 2.4824919431924455]"
699,"[11.95, 9.47, 4.17]","[[9.65, 10.65], [0.97, 1.97]]",3.23,0.5552020242079088,"[6.959584802438603, 4.085753227081857, 3.6196100823650412]"
700,"[7.69, 11.56, 4.09]","[[2.79, 3.79], [6.44, 7.44]]",2.39,0.5257579452922536,"[1.4378672172772724, 8.954452953907289, 2.7739299068098737]"
701,"[9.82, 11.76, 4.32]","[[6.33, 7.33], [9.87, 10.87]]",0.74,0.5614806646489152,"[0.992657201754284, 7.611213783423255, 2.5791776396910815]"
702,"[7.91, 10.12, 3.72]","[[0.55, 1.55], [3.0, 4.0]]",1.95,0.5032139833296722,"[5.949520539541528, 3.5008764234287497, 3.1757293235856614]"
703,"[10.06, 9.84, 2.64]","[[1.05, 2.05], [0.82, 1.82]]",0.82,0.4884712215654812,"[6.885878046705963, 5.37981638802507, 1.9752224664943105]"
704,"[8.82, 11.5, 4.17]","[[3.82, 4.82], [1.45, 2.45]]",2.97,0.542838644919389,"[1.1186181107248139, 6.527205929680863, 0.7126704886287126]"
705,"[10.16, 8.93, 4.1]","[[8.18, 9.18], [4.49, 5.49]]",2.74,0.5283375461246075,"[1.5110346972953588, 8.270973202266426, 2.752382263046807]"
706,"[6.45, 9.23, 4.29]","[[1.93, 2.93], [7.73, 8.73]]",1.39,0.485876864039935,"[4.292125516463432, 2.1678973114833155, 2.883033663871264]"
707,"[8.77, 11.33, 2.85]","[[4.9, 5.9], [5.16, 6.16]]",2.04,0.4975393344418665,"[2.2401015429682887, 8.359247024150902, 2.2787752010162015]"
708,"[10.37, 10.09, 3.21]","[[1.95, 2.95], [4.91, 5.91]]",1.51,0.5168054883080141,"[8.035611790529753, 3.8914274635990034, 1.5897474869931372]"
709,"[6.65, 10.45, 4.04]","[[2.52, 3.52], [7.24, 8.24]]",0.81,0.49656301822380333,"[5.011866561254968, 1.382411792432399, 3.4943768943244393]"
710,"[8.65, 7.77, 3.82]","[[7.1, 8.1], [2.73, 3.73]]",0.52,0.4864701271861337,"[0.8820880585386661, 3.013497230415241, 0.8702741601034123]"
711,"[11.14, 9.4, 4.06]","[[8.43, 9.43], [5.35, 6.35]]",2.06,0.5434201602837967,"[3.329170265945203, 4.9124652600387835, 3.0938744764066026]"
712,"[8.9, 11.46, 3.06]","[[6.41, 7.41], [7.38, 8.38]]",2.12,0.5085169731970447,"[2.863496737739169, 5.157155560779728, 2.4575608847456216]"
713,"[9.7, 11.74, 3.66]","[[5.71, 6.71], [6.37, 7.37]]",2.42,0.5411794383087852,"[2.6285805350026483, 5.741577636804144, 2.523411851559983]"
